Sequence No.,V,D,air density,humidity,I,S_a,S_b,y (% relative to rated power)
13740,5.636096,164.3074,1.208153077,76.859018,0.042101501,0.650145563,0.198690441,5.336666667
13741,5.892593,165.7472,1.208270621,76.55254,0.017156658,0.573698588,0.247898447,4.633333333
13742,5.703925,159.0029,1.208643838,77.745719,0.045794764,0.674346102,0.213716702,4.526666667
13743,5.603569,159.4475,1.208823049,78.743703,0.028292254,0.701270431,0.215374399,4.73
13744,6.02631,165.1839,1.209161236,77.310898,0.041302887,0.633945751,0.25524297,5.873333333
13745,6.29575,166.185,1.207745635,76.140531,0.038859993,0.582459896,0.288409367,7.916666667
13746,6.330699,161.8207,1.208028036,76.414677,0.031687322,0.558700748,0.230035444,6.876666667
13747,6.58471,164.1827,1.207907103,76.042936,0.034400072,0.476285337,0.247738752,7.996666667
13748,6.550242,165.6253,1.20811555,76.10443,0.031260585,0.533724878,0.239018643,9.17
13749,6.67084,167.2179,1.207645483,74.988018,0.039238222,0.507904449,0.244679407,9.08
13750,6.638505,169.7552,1.207852586,74.671623,0.044182538,0.596903773,0.271442078,10.48666667
13751,6.952726,171.7666,1.207856531,73.402269,0.022067373,0.48916697,0.242932503,9.706666667
13752,7.233169,171.3767,1.206933752,71.864725,0.023546249,0.417375988,0.24096896,11.33
13753,7.068144,176.077,1.207392895,73.721245,0.031671794,0.569916645,0.270453811,11.34
13754,6.561662,174.3304,1.207894613,75.266525,0.034090174,0.628531092,0.220876017,11.33
13755,6.313858,174.6195,1.207985436,75.954661,0.027416819,0.577842093,0.155435538,12.02666667
13756,6.49842,172.2561,1.207987319,75.562489,0.037624146,0.563828702,0.243564916,16.09333333
13757,6.774019,172.8758,1.20730544,72.951778,0.029520968,0.490187209,0.240298462,15.30333333
13758,6.714161,171.9564,1.206980958,71.724678,0.033825388,0.467270748,0.299398866,15.86
13759,6.609025,169.9519,1.207280436,71.417209,0.030085224,0.335236421,0.28788043,13.71666667
13760,7.421981,180.4968,1.205863339,67.637122,0.019532198,0.078932675,0.308758777,15.05666667
13761,7.269498,187.9946,1.205202174,67.205474,0.023340195,0.060753545,0.291330919,13.52
13762,7.326966,191.7118,1.205491442,67.527028,0.020271324,0.119793381,0.284484356,18.14666667
13763,7.112556,193.2839,1.20495639,67.561941,0.02112124,0.056291096,0.260387794,17.67666667
13764,5.976284,205.8238,1.204438637,69.20462,0.029790184,0.071971938,0.227171718,15.07
13765,5.965137,208.0005,1.205083842,69.858438,0.033801269,0.020962258,0.265865258,16.22333333
13766,5.210964,211.7226,1.205094266,70.495793,0.051293024,0.265628308,0.212403744,13.87333333
13767,4.709423,210.4191,1.204176128,70.699914,0.058001904,0.29364182,0.237213471,11.84666667
13768,3.855022,215.1954,1.204336127,71.626089,0.069722015,0.612375992,0.189425968,10.68666667
13769,3.746823,212.5125,1.205264265,73.091229,0.06306687,0.402096691,0.176946664,8.58
13770,3.726934,216.7184,1.2054943,73.790475,0.061181389,0.3210586,0.162764646,5.576666667
13771,4.66801,353.5717,1.208050335,81.845576,0.05995165,0.164222475,0.03892582,1.68
13772,4.80415,352.6626,1.208008433,81.090392,0.080323991,0.093288358,0.140396349,2.256666667
13773,5.052659,357.2001,1.207139897,78.398545,0.064596324,0.064837757,0.129907312,2.67
13774,5.145445,3.38795,1.207175118,76.479741,0.051819153,0.036554366,0.12850887,1.843333333
13775,4.833036,11.545,1.20545542,74.158645,0.16840427,0.231070804,0.049546721,2.283333333
13776,4.779866,3.186156,1.205908596,79.046019,0.074390558,0.27962068,0.06999777,3.146666667
13777,5.249747,322.1078,1.207441418,84.918283,0.043109182,0.006450059,0.010162779,3.94
13778,4.699206,338.1154,1.208894794,85.861918,0.124220283,0.242050607,0.031206154,3.116666667
13779,4.901443,351.8546,1.206063061,74.911647,0.108449185,0.082127647,0.119806303,2.196666667
13780,4.882629,352.6553,1.206018307,75.192931,0.080866722,0.031664687,0.161971722,4.51
13781,3.746309,344.5463,1.205832865,75.700951,0.133474842,0.388252754,0.111558485,2.663333333
13782,3.880219,327.7493,1.206555798,82.633091,0.056327723,0.351360797,0.037557106,4.336666667
13783,3.86795,324.6365,1.208093642,87.229855,0.04709293,0.137923352,0.030534658,6.466666667
13784,3.826665,326.9925,1.208471947,88.429185,0.070195457,0.237416307,0.074665953,6.713333333
13785,6.737097,206.8782,1.209923511,84.04646,0.057443436,0.049701301,0.014793757,1.876666667
13786,6.933832,211.928,1.209520789,82.932431,0.053142836,0.054018918,0.027476465,1.866666667
13787,6.693824,212.9271,1.209043099,82.69181,0.052888812,0.100935914,0.022716563,3.02
13788,7.056676,216.5881,1.209021721,82.387713,0.067396689,0.133720448,0.023114688,5.586666667
13789,6.965494,216.5666,1.209185856,83.497577,0.068582085,0.038545808,0.02058627,10.9
13790,6.770988,219.079,1.209463298,84.290451,0.069466598,0.090460811,0.046826711,14.34
13791,6.749175,222.8829,1.209545248,84.003811,0.077355529,0.103831233,0.009273287,20.04
13792,7.045596,225.1979,1.209546001,83.690719,0.067197537,0.063050896,0.052514157,19.64
13793,8.323585,230.2711,1.209656636,82.715415,0.097355214,0.050037125,0.053791449,22.55
13794,8.820267,235.1817,1.209412343,80.728569,0.07309739,0.139348731,0.036924952,21.67333333
13795,9.331592,235.9204,1.209408584,79.139646,0.049900306,0.078595167,0.036553944,24.31666667
13796,8.95939,237.2293,1.209049378,79.434419,0.060355348,0.071156053,0.043323316,16.69333333
13797,9.619926,236.2826,1.209274175,79.581807,0.065056613,0.087229922,0.030548311,13.9
13798,10.41968,237.4687,1.210296566,80.532582,0.045979243,0.044943579,0.019995627,17.65333333
13799,10.83639,236.5071,1.209703106,79.99342,0.041997935,0.020585392,0.009337382,28.33
13800,10.40475,237.5556,1.209663982,78.596518,0.05256356,0.051087769,0.026264607,38.81666667
13801,10.06758,240.2767,1.209983931,78.252747,0.077533052,0.047409315,0.048241722,42.81
13802,10.87094,238.4196,1.211131071,78.663565,0.056610477,0.037864602,0.032935867,51.74
13803,10.9951,238.0214,1.211513539,79.344162,0.04794362,0.006631456,0.015990928,60.13333333
13804,11.21291,243.5013,1.211767113,79.159682,0.067780255,0.017508391,0.029064028,46.95
13805,10.3252,242.9361,1.211752721,79.873806,0.050035118,0.03716805,0.021987816,62.42
13806,11.55257,237.7108,1.211725174,80.060865,0.047418592,0.016462235,0.042866888,65.44333333
13807,11.44679,235.7994,1.212322843,80.961453,0.041392067,0.034638133,0.027212097,63.75333333
13808,10.94982,239.0579,1.212801422,82.283967,0.066970261,0.01521612,0.029940135,56.85
13809,11.12596,239.5883,1.212870933,81.707909,0.047565451,0.026680441,0.046710131,54.78
13810,11.24123,239.4949,1.212644252,82.580923,0.085792685,0.043771948,0.038433273,58.85
13811,12.22201,241.1249,1.21232715,82.148877,0.065869166,0.023489375,0.039629952,68.96666667
13812,11.75562,243.985,1.213144783,81.834465,0.055198084,0.018042389,0.03257834,65.64666667
13813,11.04872,247.2044,1.212681355,81.767219,0.047625472,0.024405226,0.036796805,65.76666667
13814,10.47495,250.6155,1.21285901,82.457734,0.063172225,0.025009378,0.039056939,71.15333333
13815,11.21607,245.0881,1.213138189,83.79751,0.058901799,0.031843891,0.03362204,65.80666667
13816,12.04989,240.4006,1.214038958,83.429934,0.04754709,0.006498982,0.0391594,62.79333333
13817,10.88889,240.7335,1.213431208,83.280563,0.055486014,0.017841436,0.034053434,59.89333333
13818,10.39065,241.5825,1.213250176,81.431581,0.050935572,0.021714367,0.043534887,72.44666667
13819,10.32367,237.8709,1.213263226,82.374424,0.067884531,0.042314321,0.059138945,68.77
13820,10.22694,238.9938,1.213982883,81.81721,0.072831961,0.024239384,0.034727468,59.29333333
13821,10.37381,237.5031,1.213920631,81.197908,0.074627075,0.028145709,0.040301559,64.73333333
13822,10.30576,239.1466,1.212956438,79.64132,0.083183695,0.040545313,0.055267611,56.92333333
13823,9.734156,236.9245,1.212476007,80.173935,0.065480829,0.054842895,0.03685461,55.34333333
13824,10.71355,234.5727,1.212429434,79.409825,0.052971023,0.042928796,0.046911321,51.53
13825,11.03687,233.6685,1.212372932,78.77346,0.067078846,0.034942157,0.044016715,60.24666667
13826,11.19201,230.7851,1.212274424,78.92303,0.053797638,0.036892574,0.045998237,53.4
13827,10.83059,229.9255,1.212055775,79.783744,0.050083227,0.01071408,0.032090414,51.95
13828,10.4789,233.2214,1.212343343,79.892846,0.067841109,0.033669276,0.029022208,50.75666667
13829,10.8941,235.192,1.21245734,79.630407,0.04138877,0.011407214,0.043140843,47.66666667
13830,10.5339,233.8091,1.212203128,79.470125,0.057161279,0.020693564,0.04381071,49.57
13831,10.68065,231.7667,1.212122947,79.465564,0.057954956,0.006183401,0.013802289,53.12666667
13832,10.7298,232.8644,1.211793908,79.04701,0.035713033,0.02144603,0.034403579,53.06
13833,10.54551,232.3058,1.211920104,79.795647,0.05804972,0.006122149,0.051070535,49.53
13834,10.11959,232.6206,1.212565104,80.26915,0.043409674,0.013727514,0.027378679,53.53
13835,10.01335,229.376,1.211847562,80.836281,0.053935756,0.045505849,0.033966735,57.33666667
13836,9.89506,230.7439,1.211726242,80.681357,0.061854693,0.050723754,0.017563593,57.52666667
13837,10.63597,229.8795,1.211987316,79.659965,0.043514498,0.007980655,0.044924004,51.37
13838,9.822965,228.6392,1.211545234,80.519291,0.056840628,0.044964427,0.035875147,37.63666667
13839,9.274156,226.2253,1.211782527,81.032864,0.068603752,0.025673864,0.036394853,39.32
13840,9.530252,224.5165,1.210782612,80.920192,0.094033159,0.049227271,0.011647887,51.55666667
13841,10.68163,225.3058,1.210849839,79.875985,0.03923873,0.035858908,0.030514721,38.66
13842,10.49436,228.3192,1.211719491,80.158063,0.056221637,0.016336072,0.020718605,47.08333333
13843,9.902823,230.3043,1.211357041,81.06877,0.04832527,0.017279498,0.04795766,37.66333333
13844,10.65175,228.2044,1.211513048,79.659369,0.046686469,0.007683747,0.02020811,34.15333333
13845,10.42855,231.9614,1.211542052,79.522297,0.065450278,0.023312076,0.030226337,39.54666667
13846,9.689247,230.6736,1.21157079,80.160842,0.046408157,0.012814819,0.026147168,41.37333333
13847,8.904183,228.281,1.210259315,80.6639,0.067808074,0.010168712,0.021967189,37.04666667
13848,8.646403,227.975,1.210159631,80.625815,0.0593789,0.021908648,0.014847628,46.33333333
13849,9.148923,228.0599,1.210140435,80.409991,0.095697253,0.042874474,0.040496664,55.62666667
13850,9.345321,224.0766,1.209472837,78.95596,0.053103419,0.04172842,0.019685637,45.98
13851,10.37027,224.1462,1.209846456,78.667731,0.06364463,0.016205066,0.011749831,42.30666667
13852,10.67964,226.2477,1.209416348,75.94633,0.062167882,0.057756344,0.042518066,26.28666667
13853,10.09321,227.4055,1.208672734,75.604144,0.070257242,0.088199564,0.050001681,23.48333333
13854,11.32273,225.2959,1.208730885,74.211212,0.07200812,0.065320091,0.037602754,31.88
13855,12.20376,224.3928,1.208649776,75.556142,0.066584364,0.04245165,0.028440308,37.38333333
13856,11.96926,223.1573,1.208363573,75.905267,0.052833575,0.052733494,0.039639878,40.17666667
13857,12.05838,220.8019,1.208396503,72.09622,0.054214505,0.057345895,0.041930136,42.74
13858,11.53034,222.0642,1.207501144,71.300767,0.057630001,0.044825878,0.037886236,40.29666667
13859,10.81266,219.5028,1.207325576,72.331881,0.069184021,0.062664338,0.029426341,48.69333333
13860,11.37178,222.6052,1.207252673,71.885554,0.064796426,0.047277139,0.03693883,70.01
13861,10.7475,223.1783,1.207724158,73.945003,0.061747895,0.039653591,0.031643042,54.9
13862,10.48422,223.9221,1.206743749,75.403795,0.061906351,0.09737982,0.036805318,71.02
13863,10.92012,225.2859,1.206435553,74.822777,0.060926492,0.036749132,0.029307318,49.52333333
13864,12.04028,228.9188,1.207563762,74.734107,0.062017245,0.055808918,0.039280359,57.07333333
13865,11.49196,230.6267,1.207738013,75.762245,0.065061556,0.061725286,0.036766741,63.45
13866,12.09945,229.0903,1.207695044,74.65992,0.063563988,0.039331037,0.047013299,52.87666667
13867,12.31202,226.4774,1.208035301,76.382937,0.044888987,0.062844127,0.051136437,53.19333333
13868,12.67343,222.5262,1.207479114,78.514392,0.111539733,0.06787335,0.041346586,50.61333333
13869,12.37964,220.8124,1.208128467,79.051176,0.069122592,0.05679407,0.027683144,60.01
13870,12.71715,217.6899,1.208641562,77.974241,0.058807885,0.05083498,0.033244647,55.00666667
13871,12.62167,216.9259,1.207653838,76.569004,0.059392149,0.036184153,0.039434549,57.68333333
13872,12.16048,217.7295,1.208096926,74.843608,0.063639018,0.088226453,0.036816904,53.78666667
13873,11.66877,218.5173,1.20787351,73.954127,0.072858759,0.077977939,0.041741524,70.85333333
13874,12.85622,222.5251,1.206617563,72.155334,0.056004385,0.042944299,0.063190786,80.82333333
13875,13.57104,223.1225,1.206822898,71.966289,0.069405845,0.082147672,0.060319274,78.08333333
13876,13.91841,224.5286,1.205637061,68.447253,0.058633465,0.058487816,0.050915771,78.04666667
13877,14.14535,224.6628,1.206094397,69.900294,0.094710205,0.069790749,0.043784278,80.87
13878,13.63551,222.3419,1.206553583,70.846307,0.055931938,0.044846103,0.056504329,67.50666667
13879,13.94553,222.8005,1.205998159,70.29703,0.055901784,0.0652532,0.06212909,76.83333333
13880,14.12625,225.0086,1.206132303,72.25789,0.095104362,0.033775657,0.050772739,80.41
13881,15.05162,224.7592,1.20630598,72.327913,0.053552408,0.040859265,0.05158954,80.13333333
13882,15.55994,226.7528,1.205940991,70.44739,0.067465299,0.058892064,0.0631321,92.02333333
13883,15.17615,225.5174,1.205676146,71.159729,0.085942416,0.061760469,0.049511953,90.76666667
13884,15.58604,223.0961,1.204513806,68.489705,0.075304118,0.061482434,0.057717293,89.49333333
13885,15.74662,222.7024,1.204468568,65.980953,0.073038023,0.054843785,0.056420665,92.18333333
13886,15.25103,220.0125,1.204247712,66.139647,0.083117075,0.09219328,0.065446413,95.01
13887,15.38725,220.5887,1.204368736,66.100966,0.063557432,0.061822946,0.053290717,89.79
13888,16.87143,221.7577,1.204426353,65.903391,0.03864574,0.04837574,0.069170614,95.02666667
13889,15.92055,220.1599,1.204376217,66.643698,0.065388005,0.04508068,0.058841255,92.02666667
13890,15.74151,220.1091,1.20463994,67.897578,0.077844756,0.049947221,0.067252734,97.44
13891,16.10654,222.7566,1.205035896,67.437168,0.064010458,0.064755795,0.066911614,97.70666667
13892,15.18936,220.7946,1.205283017,69.182402,0.07236006,0.054902437,0.059028965,95.69333333
13893,15.00392,218.0399,1.205231763,68.361162,0.075977811,0.091165152,0.050647746,99.61
13894,13.57769,219.7835,1.205324918,70.370424,0.074608494,0.092904934,0.047662947,99.48
13895,14.64317,219.6638,1.205450378,69.256395,0.071138148,0.093919932,0.06460165,99.38
13896,14.37737,220.2902,1.205410196,70.353761,0.066373363,0.054178017,0.062561653,98.07333333
13897,15.41984,220.3336,1.205662995,70.515827,0.080283907,0.064829335,0.05562608,95.45666667
13898,14.61845,219.4886,1.205492992,72.43999,0.089317677,0.059613188,0.048523113,95.16666667
13899,14.79953,219.0346,1.205971189,72.315812,0.08055472,0.038854151,0.057480226,97.57333333
13900,13.78594,216.979,1.205914437,72.876994,0.078542341,0.10226304,0.041689549,90.1
13901,15.38162,218.7832,1.206092123,72.202544,0.06398263,0.09592893,0.066847176,97.13333333
13902,15.43917,218.366,1.206142817,72.836527,0.071460189,0.084751109,0.060064801,98.26666667
13903,15.88013,220.9192,1.206019633,73.686928,0.042408135,0.052826075,0.055654208,95.48333333
13904,14.62084,220.7342,1.206755185,75.739039,0.083999757,0.099466981,0.051774096,97.74666667
13905,15.87429,219.6976,1.206709722,76.794548,0.043169578,0.058133922,0.074584718,98.21666667
13906,14.46305,219.7216,1.207014164,78.762552,0.094264488,0.107664407,0.048521801,95.48666667
13907,14.8076,217.442,1.206881732,78.280915,0.064943536,0.071828876,0.053564249,99.83
13908,14.034,220.4949,1.206861818,79.789898,0.072932379,0.085693997,0.046270245,99.77
13909,14.57561,221.9642,1.206770531,80.25824,0.067588423,0.035269095,0.045071729,99.85
13910,14.30274,220.0948,1.206639628,80.730356,0.081440619,0.09459421,0.05776141,97.01
13911,14.86818,220.4565,1.206357368,80.50858,0.058774483,0.057020362,0.047690169,98.45666667
13912,14.79957,220.0144,1.207136136,80.171752,0.060926405,0.058795682,0.060532541,95.71
13913,14.34293,222.1214,1.207190548,81.502994,0.080415996,0.082793629,0.066451899,99.73666667
13914,14.71443,225.3376,1.207060115,81.21318,0.089433162,0.052800147,0.057717396,99.99333333
13915,14.23298,227.0669,1.206913222,81.500526,0.074703962,0.024687535,0.047760284,98.53
13916,13.4754,227.368,1.206791187,80.883692,0.070198992,0.066744334,0.020091884,99.19666667
13917,13.97156,226.3541,1.206667766,81.488316,0.059325601,0.056989898,0.059432084,99.57666667
13918,14.52533,226.8609,1.206386843,81.732506,0.057667957,0.054837724,0.055061032,97.11333333
13919,14.82528,228.8394,1.206436316,81.591665,0.060602039,0.031935802,0.056818151,89.12333333
13920,14.36208,226.8109,1.206345132,80.867822,0.060622953,0.060943242,0.044563188,90.68
13921,13.77047,228.6733,1.206626096,82.26294,0.066399455,0.056258125,0.064913003,80.58
13922,13.58036,226.4135,1.206667618,81.725762,0.045962684,0.036643235,0.055275591,80.01666667
13923,13.88069,225.8048,1.206754148,82.647772,0.067017814,0.024656601,0.036146914,75.64666667
13924,14.09502,227.9151,1.206393809,82.7658,0.055464235,0.017266028,0.034796555,80.26
13925,13.57381,226.7267,1.207098384,83.824688,0.046744871,0.030248791,0.044294547,81.64333333
13926,13.7614,226.5298,1.207208647,83.768349,0.05500178,0.051390196,0.045876658,72.43333333
13927,14.03518,228.2094,1.20688522,83.653494,0.041974025,0.030656742,0.043742933,69.63
13928,13.56518,227.7286,1.206949835,84.342027,0.063855658,0.055485847,0.038853089,79.12333333
13929,13.68273,225.2585,1.207083356,84.517583,0.050774553,0.042208793,0.037729723,76.87666667
13930,14.0167,227.4962,1.20703164,84.138503,0.063085955,0.035423906,0.0289484,76.98
13931,13.98262,228.0985,1.206383812,84.080777,0.053361022,0.040880215,0.048845689,72.10666667
13932,13.62345,234.698,1.206231012,83.795921,0.057341217,0.057038763,0.055199073,71.71
13933,14.18251,234.1499,1.206338701,83.18614,0.068126298,0.03296333,0.058093407,75.44666667
